num_total_cells,total_non_ran_equipment,has_shared_ran,ran_vendor_type,mast_group,ps_traffic_mb,kwh_expected,noise_std,kwh_expected_noise
19,0,0,Vendor A,Tower,23396540.913431145,3728.0200000000004,149.12080000000003,3811.17170758024
21,0,1,Vendor B,Other,15472479.445545241,2500.62,81.27015,2504.166089308889
20,0,1,Vendor A,Rooftop,14222496.9086634,4562.97,136.8891,4801.004940067408
23,5,0,Vendor A,Tower,37035044.58302547,5232.1900000000005,209.28760000000003,5103.486604092747
11,1,1,Vendor B,Tower,13971710.815617703,1661.4,66.456,1674.3833004258613
26,0,1,Vendor A,Tower,17775905.99364783,4958.13,198.3252,4813.044471220679
3,0,0,Vendor B,Rooftop,0.0,848.06,25.441799999999997,815.1325293084516
13,0,0,Vendor A,Pole,14934249.225699121,2761.5699999999997,55.231399999999994,2727.987005969443
24,1,1,Vendor B,Tower,40545428.31685202,2797.6000000000004,111.90400000000001,2793.4585027764033
21,0,1,Vendor B,Disguised,20493396.013494223,2719.86,95.19510000000001,2679.2980284675536
25,3,1,Vendor A,Tower,50355941.651058406,5605.76,224.2304,5452.628583810228
21,0,1,Vendor B,Tower,4682577.649803456,2315.4,92.616,2188.7481518743275
23,0,1,Vendor B,Tower,19233387.32834479,2490.2,99.60799999999999,2481.935763813511
21,0,1,Vendor B,Other,18885702.787474565,2500.62,81.27015,2381.273167480536
21,1,1,Vendor B,Rooftop,9436677.524698485,3283.0,98.49,3358.7178786894615
21,2,1,Vendor B,Rooftop,6639260.864372429,3503.0,105.08999999999999,3511.674315841207
16,2,0,Vendor A,Disguised,28028782.14825448,3479.5,121.78250000000001,3306.4473433781855
15,0,0,Vendor B,Disguised,5814277.351005914,1872.8700000000001,65.55045000000001,1852.7104889327325
12,0,0,Vendor B,Tower,4933367.593642344,1593.08,63.7232,1545.864024441589
27,0,1,Vendor B,Tower,47445691.61395331,2839.8,113.59200000000001,2876.2880967802244
8,0,0,Vendor B,Rooftop,2434838.633544793,1163.56,34.9068,1211.3043865054226
18,0,1,Vendor B,Pole,10576367.950571679,1685.82,33.7164,1623.766812262718
18,2,0,Vendor B,Tower,22087410.41562335,2654.1000000000004,106.16400000000002,2666.3397649174017
27,1,0,Vendor B,Tower,55025210.32068788,3443.1099999999997,137.7244,3421.126288236987
16,2,0,Vendor A,Tower,28886748.413012225,3585.2700000000004,143.41080000000002,3682.851764510277
21,0,1,Vendor B,Tower,28348345.839569032,2315.4,92.616,2335.229851895949
27,0,1,Vendor B,Tower,34010469.86888963,2839.8,113.59200000000001,2755.654145734282
25,0,1,Vendor A,Rooftop,27663712.69858413,5473.42,164.2026,5421.280442256819
27,0,1,Vendor B,Tower,29054182.88488606,2839.8,113.59200000000001,2750.8022403141513
27,0,1,Vendor B,Tower,27567433.62792308,2839.8,113.59200000000001,2964.694265712186
21,0,1,Vendor B,Tower,5420410.025408866,2315.4,92.616,2317.374641191006
36,1,0,Vendor B,Tower,40128419.97589484,4432.75,177.31,4782.99914712862
18,2,0,Vendor B,Tower,54639950.47611479,2654.1000000000004,106.16400000000002,2647.667812153005
27,0,0,Vendor B,Tower,34483326.87748541,3242.4799999999996,129.6992,3151.8897652577257
4,0,0,Vendor B,Rooftop,0.0,911.16,27.334799999999998,870.7083547550272
27,0,0,Vendor B,Tower,32105702.628972694,3242.4799999999996,129.6992,3016.8489181012524
24,7,1,Vendor B,Tower,26540971.473790366,4117.6,164.704,3864.781052393437
21,0,1,Vendor B,Pole,11889065.164949317,1886.79,37.7358,1896.8972128960093
21,0,0,Vendor B,Tower,40679963.87097718,2582.72,103.30879999999999,2635.814145995465
21,0,0,Vendor B,Tower,18891270.377105568,2582.72,103.30879999999999,2424.427657658633
24,0,1,Vendor B,Tower,20669359.78420598,2577.6000000000004,103.10400000000001,2671.5538408526927
21,0,1,Vendor B,Pole,16981220.161968555,1886.79,37.7358,1868.6490776011094
24,0,0,Vendor A,Disguised,19766734.694857303,4344.46,152.05610000000001,4366.838210570523
21,0,1,Vendor B,Disguised,9930431.105221786,2719.86,95.19510000000001,2877.7482490937473
21,0,1,Vendor B,Tower,1927988.6052294157,2315.4,92.616,2399.969505962238
27,0,1,Vendor B,Tower,30587542.289911505,2839.8,113.59200000000001,2809.4603011233207
25,0,0,Vendor B,Rooftop,22900904.10880414,2236.26,67.0878,2177.2640394966256
4,0,0,Vendor B,Rooftop,723837.33159469,911.16,27.334799999999998,854.1988831905196
4,0,1,Vendor B,Tower,2725105.253467852,829.6,33.184000000000005,806.075591545522
15,1,0,Vendor A,Tower,23205768.49487862,3252.07,130.08280000000002,3224.7212329492177
12,0,0,Vendor B,Rooftop,6299809.623330582,1415.96,42.4788,1374.6406623210532
18,0,0,Vendor A,Tower,9310439.483295366,3566.19,142.6476,3547.5155745273537
16,0,0,Vendor A,Tower,12079286.24955779,3242.53,129.7012,3252.5131180086937
21,2,1,Vendor B,Tower,24166898.913463335,2755.4,110.21600000000001,2730.7283906081107
24,7,1,Vendor B,Tower,25940808.240109995,4117.6,164.704,4011.9217508104944
19,0,0,Vendor A,Other,29304157.389272895,3849.7500000000005,125.11687500000002,3870.90948302578
27,0,1,Vendor A,Tower,45770510.57841684,5112.73,204.5092,5203.914517011766
21,0,1,Vendor B,Tower,26787464.810774352,2315.4,92.616,2216.582279090549
33,1,1,Vendor B,Rooftop,15999976.598082755,4759.0,142.76999999999998,4964.762857573406
30,2,1,Vendor B,Tower,23685861.530157123,3542.0,141.68,3528.0595387648195
4,0,0,Vendor B,Rooftop,206849.91055317223,911.16,27.334799999999998,911.6753963849513
24,5,1,Vendor B,Rooftop,24947844.314033534,4532.0,135.96,4629.319013038577
24,0,0,Vendor B,Disguised,10835807.388562152,2910.93,101.88255000000001,2934.7878924827437
18,1,1,Vendor B,Tower,14918386.282323068,2273.2,90.928,2361.540111465065
15,0,1,Vendor B,Disguised,808347.6974200313,2079.8999999999996,72.7965,2100.9070108600363
3,0,0,Vendor A,Disguised,1232344.031420141,1248.22,43.68770000000001,1221.7487430424023
24,0,1,Vendor A,Disguised,22789342.180340365,4418.07,154.63245,4474.325313951084
16,0,0,Vendor A,Tower,12456268.866728626,3242.53,129.7012,3097.5294464368367
15,0,0,Vendor B,Tower,5206430.943113304,1922.9599999999998,76.91839999999999,1931.3283951333026
26,2,1,Vendor A,Tower,39331256.00963232,5492.95,219.718,5485.653623160515
15,0,0,Vendor A,Tower,1833696.4554227549,3080.7000000000003,123.22800000000001,3055.160626883553
16,0,1,Vendor A,Tower,16378462.39171992,3412.13,136.48520000000002,3394.631554723592
25,0,1,Vendor A,Tower,18405878.20492086,4803.53,192.1412,4455.222940690053
24,1,1,Vendor B,Tower,19382167.380100217,2797.6000000000004,111.90400000000001,2736.864468207417
12,0,0,Vendor B,Tower,10255473.14187898,1593.08,63.7232,1599.0073739206434
16,0,0,Vendor A,Rooftop,14879362.325061409,3262.64,97.8792,3278.3241939839086
27,0,1,Vendor B,Disguised,57072507.461831406,3359.8199999999997,117.5937,3241.119423391104
16,0,0,Vendor A,Tower,9910413.6758705,3242.53,129.7012,3410.9205228659193
18,0,0,Vendor A,Tower,15488023.251740549,3566.19,142.6476,3444.748181820824
21,6,1,Vendor A,Tower,27425412.631167017,5789.59,231.58360000000002,6018.510270679307
22,0,1,Vendor A,Disguised,12894278.864973674,4182.83,146.39905000000002,4245.840736928787
24,0,1,Vendor B,Rooftop,13139970.885226835,3432.0,102.96,3366.105244892291
13,0,0,Vendor A,Rooftop,2009935.0072205379,2718.5,81.55499999999999,2867.2104383004403
21,7,1,Vendor B,Rooftop,17707150.943128284,4603.0,138.09,4441.086971496831
19,3,0,Vendor A,Tower,27126655.635653283,4242.13,169.6852,4400.999475005158
24,3,1,Vendor B,Rooftop,24254694.351649128,4092.0,122.75999999999999,4216.693615997588
21,0,1,Vendor B,Disguised,3509838.506322482,2719.86,95.19510000000001,2656.763628648812
24,1,0,Vendor A,Tower,23562867.718484353,4708.54,188.3416,4978.240389758141
21,0,1,Vendor B,Other,15235418.71687666,2500.62,81.27015,2480.3810297480895
19,0,0,Vendor A,Rooftop,30609157.65654025,3806.7799999999997,114.20339999999999,3839.892979633717
18,2,1,Vendor A,Tower,32800295.427617125,4256.15,170.24599999999998,4300.70029753019
14,0,1,Vendor B,Rooftop,5609405.581595126,2202.0,66.06,2193.145415239964
24,0,1,Vendor A,Disguised,51997924.009227924,4418.07,154.63245,4545.243214352162
21,0,0,Vendor B,Tower,47805664.63449956,2582.72,103.30879999999999,2666.0091556447537
13,0,0,Vendor A,Tower,24848306.852675725,2757.04,110.2816,2570.7980128125973
5,3,0,Vendor A,Pole,8087916.950511622,1560.77,31.2154,1602.0212193371449
23,5,0,Vendor A,Other,40307378.11874179,4676.9400000000005,152.00055000000003,4430.945800767422
21,0,1,Vendor B,Tower,14960434.858235037,2315.4,92.616,2413.032624753342
18,0,0,Vendor B,Tower,18295358.773975607,2252.84,90.1136,2356.6941378738575
16,0,0,Vendor A,Tower,9719704.12621332,3242.53,129.7012,3104.073347630327
28,0,1,Vendor A,Tower,27863077.476837303,5267.33,210.6932,5181.481510578892
17,1,0,Vendor A,Tower,26068273.193526343,3575.73,143.0292,3421.028252000893
18,0,1,Vendor B,Tower,20115702.22150258,2053.2,82.128,2035.6246202421828
24,2,1,Vendor B,Tower,34583197.70650275,3017.6000000000004,120.70400000000002,2980.647152144605
25,3,1,Vendor A,Tower,50437747.43502393,5605.76,224.2304,5783.338215154327
25,1,1,Vendor A,Tower,49935488.00545039,5070.94,202.83759999999998,5343.808251996171
18,1,0,Vendor B,Tower,16999296.071998134,2453.4700000000003,98.13880000000002,2594.3362446058636
24,0,1,Vendor B,Other,25956485.35642006,2789.2799999999997,90.65159999999999,2738.781291003955
24,2,1,Vendor B,Tower,9471250.830225969,3017.6000000000004,120.70400000000002,2992.451462214899
4,0,0,Vendor B,Rooftop,1054021.8029488646,911.16,27.334799999999998,866.2862245104952
18,0,1,Vendor A,Rooftop,10455643.690883566,4198.79,125.96369999999999,4098.496858246798
13,0,0,Vendor A,Pole,2791216.815548019,2761.5699999999997,55.231399999999994,2815.3776002895434
24,6,1,Vendor B,Rooftop,14661773.352033395,4752.0,142.56,4987.990218287207
15,0,0,Vendor B,Disguised,39658400.927404135,1872.8700000000001,65.55045000000001,1793.6807673282415
28,0,1,Vendor A,Rooftop,12489219.093205381,6019.6900000000005,180.5907,5913.6417039095
18,0,0,Vendor B,Tower,18004632.541173775,2252.84,90.1136,2250.461738396767
21,0,1,Vendor B,Other,9684657.627830517,2500.62,81.27015,2523.4927121190444
21,0,1,Vendor B,Tower,22140080.126253914,2315.4,92.616,2241.6188774718385
27,0,1,Vendor B,Disguised,23175069.425685428,3359.8199999999997,117.5937,3410.0588106368773
25,1,1,Vendor A,Rooftop,32496334.914564878,5605.81,168.17430000000002,5526.6861120497315
17,0,1,Vendor A,Pole,29863458.753449358,3141.04,62.8208,3140.1322279816013
24,0,1,Vendor B,Tower,9452220.722466242,2577.6000000000004,103.10400000000001,2634.5439772681207
19,0,1,Vendor A,Tower,18683405.263353176,3875.9300000000003,155.0372,3876.925818631975
27,5,1,Vendor B,Tower,62189675.298462816,3939.8,157.592,3871.6258108285565
18,0,0,Vendor A,Tower,2094107.5344832044,3566.19,142.6476,3550.5886507420887
4,0,1,Vendor B,Rooftop,449175.66997404245,972.0,29.16,969.4267483184713
18,1,1,Vendor A,Rooftop,7724732.633846942,4331.18,129.93540000000002,4283.368322483089
21,2,1,Vendor B,Tower,33296253.184057716,2755.4,110.21600000000001,2727.023660258824
21,0,0,Vendor B,Tower,36536792.01078473,2582.72,103.30879999999999,2753.2691679485765
18,0,1,Vendor B,Disguised,3527501.4476211984,2399.88,83.99580000000002,2447.4604030971345
22,2,0,Vendor A,Tower,46478080.51443696,4556.25,182.25,4502.715701867237
21,0,0,Vendor B,Disguised,7800738.268043861,2564.91,89.77185,2628.246238903136
21,0,1,Vendor B,Tower,9124890.076913474,2315.4,92.616,2284.6884725774025
28,0,1,Vendor A,Rooftop,12747886.502306625,6019.6900000000005,180.5907,6235.317512825947
21,0,1,Vendor B,Tower,11719629.164821733,2315.4,92.616,2349.8891256708052
21,3,1,Vendor B,Rooftop,10524866.395097053,3723.0,111.69,3711.0346924159444
18,0,0,Vendor A,Tower,18375208.915668912,3566.19,142.6476,3630.6310496298634
30,7,1,Vendor B,Rooftop,37084842.13355304,5710.0,171.29999999999998,5447.151105712345
18,0,1,Vendor A,Tower,9282818.226557573,3721.33,148.8532,3557.3306013298425
24,0,1,Vendor A,Tower,35044223.77926732,4648.929999999999,185.95719999999997,4432.129132157358
18,0,1,Vendor B,Pole,3633036.026760145,1685.82,33.7164,1690.6464223104758
24,0,0,Vendor B,Tower,24599457.9411244,2912.6,116.504,3121.60331563741
5,0,0,Vendor B,Pole,690819.9189842544,1006.16,20.1232,1052.0778439000132
27,0,0,Vendor A,Rooftop,31799614.524558935,5257.820000000001,157.7346,5359.432138797657
18,0,1,Vendor A,Tower,3438759.157793098,3721.33,148.8532,3796.6340970105
21,0,0,Vendor A,Tower,14743894.563744562,4051.6800000000003,162.0672,3770.0539079749
9,0,0,Vendor B,Rooftop,6370239.866370537,1226.6599999999999,36.7998,1206.8513943866792
19,4,1,Vendor A,Other,15471988.071927946,5051.26,164.16595,4923.57427389069
21,0,0,Vendor B,Other,2716740.972146235,2297.5299999999997,74.669725,2251.6360512932815
21,0,1,Vendor A,Tower,22466773.7677897,4185.13,167.4052,4157.076297307417
18,0,1,Vendor B,Other,3672973.9639881128,2211.96,71.8887,2178.2810498888566
24,1,1,Vendor A,Rooftop,27094742.84416302,5423.72,162.7116,5111.040135763785
21,0,1,Vendor B,Tower,6949351.162716117,2315.4,92.616,2385.7149982480346
24,0,1,Vendor A,Other,41654130.71415756,4806.09,156.197925,4641.417036418218
18,0,1,Vendor B,Disguised,2087584.5780179296,2399.88,83.99580000000002,2420.0601042999288
24,0,0,Vendor B,Rooftop,10486187.59423846,2173.16,65.19479999999999,2312.6748759580546
27,0,1,Vendor B,Tower,4241802.5096993055,2839.8,113.59200000000001,2737.262253938189
24,0,1,Vendor B,Other,8368246.723300207,2789.2799999999997,90.65159999999999,2569.0833278831014
21,0,1,Vendor A,Rooftop,6417571.810528718,4745.0599999999995,142.35179999999997,4704.520948010028
12,0,1,Vendor B,Pole,1358719.2421506362,1283.8799999999999,25.677599999999998,1312.463539483115
27,0,1,Vendor B,Tower,21390575.210504495,2839.8,113.59200000000001,3071.1974221048827
18,1,1,Vendor B,Tower,24507957.363234926,2273.2,90.928,2164.104276320561
27,0,1,Vendor A,Rooftop,46423834.26448203,5837.6,175.12800000000001,5925.237260385451
27,2,1,Vendor B,Tower,33519309.980768926,3279.8,131.192,3219.3195799611017
24,0,0,Vendor B,Disguised,27412463.905256487,2910.93,101.88255000000001,2900.1557004292554
12,0,1,Vendor B,Rooftop,777813.6413437361,1956.0,58.68,2117.4909466037725
27,3,1,Vendor B,Tower,44178228.96787609,3499.8,139.99200000000002,3295.595931289045
21,0,1,Vendor B,Rooftop,12533395.911539886,3063.0,91.89,3086.405106533727
27,1,0,Vendor A,Tower,28921125.495036393,5194.030000000001,207.76120000000003,5292.113089856805
18,0,1,Vendor A,Other,19211630.363433212,3553.35,115.483875,3680.9794661647375
27,0,1,Vendor B,Tower,15875989.802879533,2839.8,113.59200000000001,2850.951942142715
27,0,1,Vendor B,Tower,47878970.83257318,2839.8,113.59200000000001,2875.008551668509
15,0,0,Vendor B,Tower,884724.7777693578,1922.9599999999998,76.91839999999999,1893.069759535896
20,0,1,Vendor A,Rooftop,1492472.2795978263,4562.97,136.8891,4599.9596675792045
19,1,0,Vendor A,Tower,40658289.59463957,3899.3900000000003,155.97560000000001,3846.2261224457284
22,1,1,Vendor A,Tower,36436196.70440696,4607.139999999999,184.2856,4723.122604585732
27,0,1,Vendor B,Rooftop,22931341.08885108,3801.0,114.03,3759.086139764158
24,1,1,Vendor B,Tower,6542515.228435282,2797.6000000000004,111.90400000000001,2840.1189142834796
18,0,1,Vendor B,Pole,8945357.881010534,1685.82,33.7164,1684.833651930024
24,0,1,Vendor A,Tower,37141908.36524891,4648.929999999999,185.95719999999997,4863.114594068477
25,0,1,Vendor A,Tower,44678469.28072824,4803.53,192.1412,4793.665291433454
27,0,1,Vendor B,Tower,37403917.83053317,2839.8,113.59200000000001,2645.3736673433814
18,0,1,Vendor B,Tower,7421985.873592238,2053.2,82.128,2159.499348509077
2,0,0,Vendor B,Rooftop,125112.89694271263,784.96,23.5488,763.9182585717091
24,4,1,Vendor B,Tower,71615004.19840612,3457.6000000000004,138.30400000000003,3368.353513203603
20,3,1,Vendor A,Tower,47326132.0155623,4832.76,193.31040000000002,4718.973425152718
23,1,1,Vendor A,Tower,24111590.639398303,4761.74,190.46959999999999,5030.858630301286
12,0,1,Vendor B,Pole,1709699.5582695657,1283.8799999999999,25.677599999999998,1230.1956953958565
30,0,1,Vendor B,Tower,9775753.889514385,3102.0,124.08,3516.819415861808
15,0,0,Vendor B,Disguised,6463840.037035982,1872.8700000000001,65.55045000000001,1943.3902549994386
9,0,0,Vendor A,Pole,9432680.454237899,2161.17,43.223400000000005,2170.8407176211103
16,0,0,Vendor A,Tower,12269870.730183555,3242.53,129.7012,3235.417993234805
22,0,1,Vendor A,Tower,37501676.85315933,4339.73,173.58919999999998,4389.583277530996
27,1,1,Vendor A,Rooftop,12595463.75319185,5969.990000000001,179.0997,6064.056255216027
12,0,0,Vendor B,Rooftop,6655380.013454194,1415.96,42.4788,1443.6349645265252
18,0,0,Vendor A,Disguised,37989753.297851026,3459.82,121.09370000000001,3527.7586322362504
15,0,0,Vendor B,Rooftop,5657192.102579184,1605.26,48.157799999999995,1609.5798105053857
21,0,0,Vendor B,Tower,17402577.78277316,2582.72,103.30879999999999,2562.413455271437
18,0,1,Vendor B,Disguised,11887686.198450658,2399.88,83.99580000000002,2387.2072574539625
15,0,0,Vendor B,Tower,2373574.826876491,1922.9599999999998,76.91839999999999,1908.0262567755353
21,0,1,Vendor B,Tower,11023486.255931899,2315.4,92.616,2422.8226933582246
21,0,1,Vendor B,Tower,8435424.488014843,2315.4,92.616,2371.0306349344814
20,0,0,Vendor B,Rooftop,5286075.122915893,1920.76,57.6228,1758.584601851956
21,0,1,Vendor B,Rooftop,5185532.056780073,3063.0,91.89,3123.867605089765
27,0,1,Vendor B,Rooftop,8019578.976132105,3801.0,114.03,3823.2707587844175
4,0,0,Vendor B,Rooftop,556875.499371389,911.16,27.334799999999998,910.6487433723598
20,0,1,Vendor A,Other,10593744.28884352,3970.9300000000003,129.055225,3921.1048926880158
21,0,1,Vendor B,Disguised,15380350.462001592,2719.86,95.19510000000001,2829.003002348836
21,1,1,Vendor B,Tower,15859798.325678496,2535.4,101.41600000000001,2633.3386084386325
1,0,0,Vendor B,Rooftop,368426.6387171224,721.86,21.6558,705.315262874527
19,0,0,Vendor A,Rooftop,29734137.09897097,3806.7799999999997,114.20339999999999,3853.5517521729053
21,0,0,Vendor B,Tower,17167619.96414876,2582.72,103.30879999999999,2484.264991606817
16,0,1,Vendor B,Rooftop,7544324.247939961,2448.0,73.44,2348.748938273342
22,0,0,Vendor A,Tower,57182482.26209841,4213.51,168.5404,4109.195801253327
21,0,1,Vendor A,Rooftop,4872175.72664935,4745.0599999999995,142.35179999999997,4869.425100963979
16,0,0,Vendor A,Tower,9961306.772872943,3242.53,129.7012,3368.538231622139
27,0,1,Vendor B,Tower,6660348.310693999,2839.8,113.59200000000001,2898.6845886308415
18,2,1,Vendor A,Tower,6188166.8669033665,4256.15,170.24599999999998,4381.402274971717
18,1,0,Vendor A,Tower,3326365.447124238,3737.56,149.5024,3815.5320726047335
24,1,1,Vendor B,Tower,25483342.424471725,2797.6000000000004,111.90400000000001,2726.7287835990746
16,0,0,Vendor A,Disguised,7770429.0138311675,3164.94,110.7729,3213.1487878370303
22,0,0,Vendor A,Other,29977567.720461957,4454.13,144.75922500000001,4571.516853342212
18,0,0,Vendor B,Tower,22918926.274953477,2252.84,90.1136,2321.847710639517
15,0,0,Vendor A,Other,13286399.254266074,3043.9100000000003,98.92707500000002,3163.8275915975782
16,0,0,Vendor A,Tower,2576645.9792247736,3242.53,129.7012,3335.711644211184
21,1,1,Vendor A,Rooftop,8344898.018906385,4877.45,146.3235,4929.147186141551
24,0,1,Vendor A,Disguised,25819747.300384127,4418.07,154.63245,4586.688057323721
36,1,0,Vendor B,Tower,38785054.815264575,4432.75,177.31,4428.05000895695
27,0,1,Vendor B,Tower,19881566.26893923,2839.8,113.59200000000001,2741.3723182881704
27,0,1,Vendor B,Tower,43622662.591532074,2839.8,113.59200000000001,2821.3371764223057
24,0,1,Vendor B,Rooftop,24677105.538458403,3432.0,102.96,3356.1554322978373
21,0,1,Vendor B,Disguised,20771574.883582298,2719.86,95.19510000000001,2656.339822825778
27,0,1,Vendor B,Disguised,16403697.28043724,3359.8199999999997,117.5937,3342.8684227731515
23,4,1,Vendor B,Tower,11464388.696672995,3370.2,134.808,3265.050706548694
27,0,1,Vendor B,Disguised,14765459.12046931,3359.8199999999997,117.5937,3323.8001358200727
21,0,1,Vendor B,Rooftop,14182015.324547684,3063.0,91.89,2893.8459264786297
